payment_id,invoice_id,payment_date,payment_amount,payment_method
PAY-918264,INV-732493,2024-03-23,149486.74,UPI
PAY-121125,INV-204423,2024-10-11,5010891.6,Credit Card
PAY-856396,INV-847755,2019-02-09,86689.41,Credit Card
PAY-647870,INV-847755,2019-03-24,943982.59,Cheque
PAY-469972,INV-553913,2024-02-24,2388905.0,Cheque
PAY-786205,INV-208208,2021-10-13,1990424.6,Cheque
PAY-728919,INV-771918,2024-02-23,8850.0,UPI
PAY-344125,INV-524401,2019-05-06,741948.6,UPI
PAY-367696,INV-757547,2022-06-10,2374912.0,Credit Card
PAY-318256,INV-755371,2020-06-28,3941964.0,Bank Transfer
PAY-500435,INV-473757,2020-01-20,2284551.4,Bank Transfer
PAY-523227,INV-777842,2019-05-09,3196591.8,UPI
PAY-877114,INV-718783,2019-12-28,3806802.0,Credit Card
PAY-588624,INV-845207,2019-05-01,270739.0,UPI
PAY-148388,INV-913372,2023-04-27,1591631.8,Credit Card
PAY-685896,INV-290665,2020-06-19,2946864.8,Cash
PAY-807351,INV-366279,2019-10-13,43525.27,UPI
PAY-808852,INV-366279,2019-11-17,998522.73,Cash
PAY-704790,INV-492086,2023-05-16,1419440.85,UPI
PAY-777028,INV-782235,2019-05-21,528916.0,UPI
PAY-372337,INV-225142,2023-08-05,105472.0,Cheque
PAY-467364,INV-594010,2024-02-25,354545.3,Credit Card
PAY-774014,INV-594010,2024-03-02,705192.1,Cash
PAY-762339,INV-325330,2023-11-15,1082598.2,Credit Card
PAY-727499,INV-254012,2024-06-22,916992.0,Credit Card
PAY-874282,INV-748434,2021-06-23,812547.0,Credit Card
PAY-605783,INV-251953,2023-07-27,1520370.6,UPI
PAY-711924,INV-156437,2020-09-19,2337484.0,Bank Transfer
PAY-798534,INV-906337,2022-11-18,1977229.0,Bank Transfer
PAY-283753,INV-496500,2021-12-21,3558339.2,Cash
PAY-305205,INV-502596,2023-12-01,1100798.0,Cheque
PAY-499903,INV-288571,2021-09-26,3016475.86,UPI
PAY-261893,INV-469912,2019-04-28,6338322.0,Credit Card
PAY-714012,INV-680235,2020-08-16,541321.2,UPI
PAY-623871,INV-124381,2019-11-27,777018.63,Cash
PAY-682154,INV-315156,2020-06-03,1733549.0,UPI
PAY-527541,INV-380294,2020-07-16,1674055.6,Bank Transfer
PAY-483955,INV-581227,2020-11-11,517853.8,UPI
PAY-471591,INV-223544,2024-04-30,43978.49,Cash
PAY-539407,INV-223544,2024-06-10,36792.51,Bank Transfer
PAY-727369,INV-571574,2021-11-29,897882.0,Bank Transfer
PAY-774032,INV-427681,2020-12-28,2298295.0,UPI
PAY-173163,INV-105331,2023-05-02,151696.2,Bank Transfer
PAY-169522,INV-938286,2019-07-05,1024519.79,Credit Card
PAY-982998,INV-219880,2022-04-08,3139458.8,Credit Card
PAY-265572,INV-151675,2024-03-30,374629.6,UPI
PAY-301558,INV-449744,2023-11-13,1478467.09,Bank Transfer
PAY-504982,INV-532962,2024-08-11,298733.8,UPI
PAY-825617,INV-902190,2020-08-05,1245599.0,Cheque
PAY-475423,INV-392693,2019-05-10,2832.0,Bank Transfer
PAY-757656,INV-980630,2023-04-10,2058371.6,Credit Card
PAY-658503,INV-643695,2022-10-25,1625000.64,UPI
PAY-671149,INV-643695,2022-10-17,746012.36,Credit Card
PAY-956299,INV-498500,2023-06-17,2649212.49,Cash
PAY-974915,INV-898794,2023-09-09,227541.64,Credit Card
PAY-675933,INV-898794,2023-08-15,88888.96,UPI
PAY-545097,INV-803040,2023-03-22,419452.48,Cheque
PAY-225707,INV-803040,2023-05-10,594982.83,Cheque
PAY-313572,INV-803040,2023-03-20,169444.88,Bank Transfer
PAY-653438,INV-743063,2020-06-10,1559780.4,Credit Card
PAY-358830,INV-606397,2021-03-03,2794382.4,Credit Card
PAY-221413,INV-122939,2021-01-25,402526.6,Cheque
PAY-590627,INV-353100,2021-03-10,840652.54,Credit Card
PAY-371614,INV-765033,2022-06-01,857126.2,Cheque
PAY-900406,INV-997549,2019-12-07,3068.0,Cheque
PAY-520939,INV-907280,2022-03-18,448315.31,Bank Transfer
PAY-565863,INV-907280,2022-03-18,1788510.89,Bank Transfer
PAY-769899,INV-810029,2022-01-30,424514.52,Cheque
PAY-450166,INV-696470,2021-01-08,1490837.0,Bank Transfer
PAY-233474,INV-783311,2019-07-30,1430624.8,Bank Transfer
PAY-787967,INV-125081,2024-07-14,3495714.6,Credit Card
PAY-758865,INV-751411,2020-01-13,929201.4,UPI
PAY-193779,INV-742424,2023-10-12,2798857.0,Cash
PAY-424893,INV-407542,2023-09-10,67146.01,Bank Transfer
PAY-871483,INV-407542,2023-10-03,31358.99,Bank Transfer
PAY-283551,INV-470394,2024-12-06,641926.8,Bank Transfer
PAY-166924,INV-854798,2023-01-16,2609004.0,Bank Transfer
PAY-569328,INV-736708,2020-11-14,393709.34,Cheque
PAY-389075,INV-513796,2021-09-24,3082157.0,Cheque
PAY-728790,INV-195750,2020-07-18,889923.2,Cheque
PAY-467417,INV-785436,2023-04-26,1021056.0,Bank Transfer
PAY-963766,INV-709051,2023-08-19,241395.0,Cash
PAY-430102,INV-822954,2023-01-06,293298.25,Credit Card
PAY-835361,INV-840434,2024-02-13,1064448.0,UPI
PAY-468236,INV-102500,2024-02-04,1161360.17,Cheque
PAY-513454,INV-102500,2024-02-16,114287.63,Credit Card
PAY-861868,INV-694312,2020-11-04,1742807.6,UPI
PAY-634268,INV-496288,2023-06-08,1807803.0,Bank Transfer
PAY-943530,INV-838878,2022-03-19,1374137.4,Cheque
PAY-857293,INV-422052,2024-07-17,2027037.0,Credit Card
PAY-467042,INV-175518,2024-02-26,547412.0,Bank Transfer
PAY-465148,INV-567128,2022-07-31,650510.73,UPI
PAY-742058,INV-567128,2022-07-25,11761.27,UPI
PAY-179854,INV-355437,2025-01-10,244380.4,Bank Transfer
PAY-874724,INV-731997,2024-01-01,1097669.83,Cash
PAY-390237,INV-717632,2024-03-08,1633200.41,Credit Card
PAY-793778,INV-320870,2019-10-14,402333.84,Credit Card
PAY-481110,INV-320870,2019-10-27,603319.16,Credit Card
PAY-538809,INV-999021,2023-07-26,379455.58,Cheque
PAY-879476,INV-358478,2025-02-05,3296522.2,Bank Transfer
PAY-271913,INV-802578,2023-05-11,1209478.0,Cheque
PAY-547129,INV-135347,2023-06-18,354385.16,Cheque
PAY-239587,INV-811929,2024-11-18,533120.0,Credit Card
PAY-132039,INV-981120,2020-03-27,436352.0,Cheque
PAY-918116,INV-342499,2020-07-23,347328.0,Credit Card
PAY-646518,INV-173651,2019-06-29,1641332.81,UPI
PAY-776344,INV-173651,2019-07-13,27249.19,Cash
PAY-716412,INV-442029,2024-12-21,296969.3,Cheque
PAY-310102,INV-345836,2023-08-16,2218607.2,Cash
PAY-527482,INV-633335,2020-10-12,1337480.0,Cash
PAY-935137,INV-859543,2019-07-24,493761.0,Cheque
PAY-835409,INV-826467,2019-08-02,1139260.8,Cheque
PAY-837651,INV-309311,2020-08-29,1136778.34,Cheque
PAY-422899,INV-929933,2022-08-23,1861763.33,Bank Transfer
PAY-258378,INV-591805,2020-08-10,42185.0,Cheque
PAY-249717,INV-986679,2019-08-25,1336765.4,Bank Transfer
PAY-833657,INV-451707,2020-09-02,149265.95,Cash
PAY-535614,INV-451707,2020-07-30,765386.85,Bank Transfer
PAY-229923,INV-471194,2021-06-02,3450650.4,Cheque
PAY-841313,INV-648292,2024-01-27,1275986.74,Cash
PAY-693140,INV-157257,2021-06-07,1038700.4,UPI
PAY-589878,INV-728554,2022-09-23,1438183.98,UPI
PAY-700499,INV-388668,2019-11-24,2796080.0,Bank Transfer
PAY-781152,INV-739863,2022-11-21,1439353.4,Cash
PAY-876287,INV-609970,2021-05-27,229316.43,UPI
PAY-729454,INV-108248,2021-08-26,241089.2,Cheque
PAY-312836,INV-647394,2024-12-02,587392.0,UPI
PAY-205592,INV-937761,2020-12-21,663608.0,Cash
PAY-579591,INV-706754,2020-08-18,3041152.0,Bank Transfer
PAY-470234,INV-952425,2019-09-13,3313329.0,Credit Card
PAY-980870,INV-928446,2019-04-01,702283.69,Credit Card
PAY-142825,INV-928446,2019-04-01,1182746.08,UPI
PAY-959193,INV-928446,2019-02-26,25968.24,UPI
PAY-449824,INV-843736,2020-07-16,640565.0,Cash
PAY-943857,INV-517263,2019-08-17,2449190.0,Bank Transfer
PAY-432922,INV-448996,2024-04-04,790267.8,Credit Card
PAY-284487,INV-443853,2021-04-03,1386526.0,Cheque
PAY-303665,INV-651058,2021-07-16,81277.27,UPI
PAY-444406,INV-753715,2021-08-25,1002740.8,Bank Transfer
PAY-686573,INV-316367,2020-09-07,2423639.7,Credit Card
PAY-566212,INV-316367,2020-08-30,895656.3,Cash
PAY-105587,INV-556661,2021-05-30,580076.58,UPI
PAY-985981,INV-160957,2024-01-15,1774441.6,Cash
PAY-437021,INV-355203,2023-06-01,798503.74,UPI
PAY-488758,INV-355203,2023-05-02,61597.86,Credit Card
PAY-754845,INV-281507,2020-04-07,3236214.6,Credit Card
PAY-655350,INV-206616,2024-11-16,830036.83,Cash
PAY-543253,INV-480000,2023-03-22,2710837.4,Bank Transfer
PAY-290447,INV-201716,2025-01-15,641394.26,Credit Card
PAY-219236,INV-133944,2023-12-31,320409.12,UPI
PAY-453558,INV-658097,2023-06-21,3803082.4,Cheque
PAY-866004,INV-904214,2019-06-09,1269500.0,Bank Transfer
PAY-132994,INV-473115,2019-04-29,20342.25,Cash
PAY-324155,INV-473115,2019-05-29,99865.44,Bank Transfer
PAY-903855,INV-473115,2019-05-13,18147.31,Cheque
PAY-339270,INV-313834,2020-11-29,1033.38,Bank Transfer
PAY-540964,INV-163139,2019-04-09,3088277.4,Bank Transfer
PAY-263752,INV-598664,2020-07-08,4886698.4,UPI
PAY-371180,INV-586225,2022-06-24,821084.6,Cash
PAY-688541,INV-943866,2023-08-03,784155.4,Bank Transfer
PAY-748281,INV-922341,2024-02-10,59374.4,Credit Card
PAY-496554,INV-710659,2024-03-23,843880.0,Cash
PAY-748104,INV-949990,2022-10-11,1863541.6,UPI
PAY-234966,INV-981776,2019-07-12,1439440.6,Cheque
PAY-491598,INV-148100,2020-01-16,446328.0,Bank Transfer
PAY-800906,INV-631715,2023-08-02,178434.64,Bank Transfer
PAY-914596,INV-708975,2019-04-16,4155397.6,Bank Transfer
PAY-137097,INV-691714,2019-06-05,1005824.0,Credit Card
PAY-569058,INV-277106,2021-09-11,665.88,UPI
PAY-660468,INV-277106,2021-07-20,3629.32,Bank Transfer
PAY-938505,INV-652403,2024-10-18,1802387.6,Bank Transfer
PAY-410852,INV-867104,2023-06-16,1591230.03,Cheque
PAY-598821,INV-867104,2023-06-08,3536193.97,Cheque
PAY-381766,INV-574209,2022-06-24,3045379.6,Cash
PAY-911314,INV-434569,2023-11-08,100356.96,Cheque
PAY-697709,INV-599442,2022-02-05,214043.69,Bank Transfer
PAY-569800,INV-845735,2025-01-31,1201047.0,Cheque
PAY-965190,INV-165450,2022-10-02,2123583.75,Cheque
PAY-136668,INV-452550,2023-10-23,1156569.6,Credit Card
PAY-678794,INV-624297,2021-01-24,2717251.87,Bank Transfer
PAY-291737,INV-369761,2020-03-15,1219495.6,Cheque
PAY-105690,INV-455656,2019-08-17,1104128.0,Cheque
PAY-620561,INV-453277,2020-01-29,2049743.4,Cash
PAY-447317,INV-763717,2021-09-04,295287.0,Cash
PAY-682665,INV-537214,2023-12-18,1426437.2,Cash
PAY-180120,INV-447901,2022-09-21,1148562.0,Bank Transfer
PAY-921621,INV-792678,2024-03-18,1974926.4,Cheque
PAY-904078,INV-932559,2019-08-16,446204.44,Bank Transfer
PAY-436215,INV-110750,2020-11-02,1025092.17,Cash
PAY-608970,INV-494520,2023-04-03,7363.2,UPI
PAY-664392,INV-476936,2021-09-21,111388.02,UPI
PAY-990298,INV-930675,2019-11-04,3664328.0,Cheque
PAY-488851,INV-318475,2019-10-07,703822.0,Bank Transfer
PAY-361202,INV-288902,2019-03-13,1321572.46,Cash
PAY-986410,INV-300109,2020-07-10,1605723.04,Cheque
PAY-563559,INV-556135,2021-07-16,1344610.6,Credit Card
PAY-977457,INV-917699,2023-09-22,1143049.4,Cheque
PAY-977064,INV-563358,2022-05-26,2242614.2,Cash
PAY-357686,INV-876600,2022-04-06,1189487.16,Cash
PAY-428395,INV-129613,2020-06-25,937189.6,Cash
PAY-573243,INV-747679,2022-09-07,27857.29,Bank Transfer
PAY-550754,INV-465256,2024-06-02,2898985.2,Cash
PAY-196738,INV-601403,2019-03-20,74365.18,Cash
PAY-422002,INV-601403,2019-04-27,11612.82,Credit Card
PAY-951811,INV-253403,2022-12-28,1600652.0,Cash
PAY-869787,INV-194099,2020-09-21,103255.53,Cheque
PAY-819727,INV-194099,2020-11-03,136357.47,Credit Card
PAY-300213,INV-194099,2020-09-24,150547.8,Bank Transfer
PAY-119317,INV-751091,2021-09-28,1540617.0,Bank Transfer
PAY-128890,INV-441294,2020-06-15,996096.0,UPI
PAY-285334,INV-304895,2024-12-10,117220.0,Bank Transfer
PAY-258072,INV-566345,2021-12-04,844822.4,Bank Transfer
PAY-299998,INV-131731,2023-07-20,685946.56,UPI
PAY-925903,INV-118287,2021-08-27,226816.68,Credit Card
PAY-194483,INV-118287,2021-07-15,631394.76,Bank Transfer
PAY-927646,INV-118287,2021-08-28,215467.76,Cash
PAY-335815,INV-928377,2023-09-17,571874.2,Bank Transfer
PAY-528435,INV-606265,2022-09-30,121888.35,Credit Card
PAY-998623,INV-606265,2022-09-08,63839.65,Cheque
PAY-654004,INV-655672,2024-07-05,157429.04,Credit Card
PAY-521951,INV-655672,2024-08-17,56573.38,Bank Transfer
PAY-659792,INV-655672,2024-08-20,21676.78,Credit Card
PAY-178127,INV-929065,2020-09-01,723062.0,Cash
PAY-333510,INV-589019,2024-04-29,1212341.6,Credit Card
PAY-775232,INV-523094,2022-12-26,29087.0,UPI
PAY-352134,INV-846223,2023-08-09,4550875.6,Cash
PAY-507971,INV-248789,2019-07-03,3714810.6,Credit Card
PAY-860382,INV-376127,2019-06-16,406975.2,Cheque
PAY-345476,INV-104382,2019-06-25,684392.94,Cheque
PAY-267373,INV-857542,2022-01-02,2890880.0,Cheque
PAY-578977,INV-857046,2021-10-11,348366.55,Cash
PAY-880664,INV-857046,2021-10-24,569869.45,Bank Transfer
PAY-385574,INV-949458,2022-08-31,142317.49,UPI
PAY-205817,INV-433470,2023-01-19,1180273.29,Bank Transfer
PAY-457167,INV-433470,2023-02-23,77885.11,Bank Transfer
PAY-609386,INV-780304,2021-02-12,1847649.8,Credit Card
PAY-192208,INV-969935,2022-03-31,785114.0,Bank Transfer
PAY-415028,INV-640355,2019-11-27,1546578.51,UPI
PAY-939135,INV-186066,2021-07-25,1411833.0,Credit Card
PAY-996537,INV-347728,2021-10-29,1353600.66,Cheque
PAY-443324,INV-276050,2022-09-19,1336941.6,Bank Transfer
PAY-147096,INV-830579,2020-12-16,901024.85,Cash
PAY-686966,INV-830579,2020-11-11,44377.55,Cash
PAY-732291,INV-138269,2020-10-22,2799017.36,Bank Transfer
PAY-530868,INV-138269,2020-10-19,294239.64,UPI
PAY-164043,INV-104501,2021-11-28,1758997.4,UPI
PAY-925704,INV-498126,2020-11-17,84581.43,Credit Card
PAY-437556,INV-169698,2020-01-09,471992.0,Cheque
PAY-946439,INV-949893,2019-06-29,202561.81,Cash
PAY-104954,INV-553427,2019-08-15,160199.2,Cash
PAY-975435,INV-777289,2019-03-07,163745.6,Cash
PAY-485946,INV-915002,2022-01-27,8297.85,UPI
PAY-260227,INV-915002,2022-01-15,22550.08,UPI
PAY-543839,INV-915002,2021-12-11,34394.27,UPI
PAY-337136,INV-928005,2021-03-25,795175.2,Cash
PAY-676504,INV-594050,2021-02-10,385815.4,Bank Transfer
PAY-966020,INV-107057,2025-01-03,1226584.53,Cheque
PAY-940376,INV-107057,2025-01-11,44226.15,UPI
PAY-115480,INV-107057,2024-12-20,76293.32,Cash
PAY-749880,INV-601678,2022-10-21,961359.0,Cheque
PAY-938314,INV-805434,2019-05-15,1325590.6,Bank Transfer
PAY-844831,INV-651894,2021-06-08,3389415.0,Cheque
PAY-896531,INV-711083,2019-10-06,2124394.0,Bank Transfer
PAY-679036,INV-154301,2021-11-14,598610.52,Bank Transfer
PAY-782539,INV-931909,2025-02-08,1169831.88,Credit Card
PAY-127449,INV-213271,2025-01-13,248439.2,Bank Transfer
PAY-438554,INV-153266,2019-05-03,1330173.7,Cheque
PAY-940907,INV-153266,2019-05-08,962446.3,Bank Transfer
PAY-254197,INV-865434,2019-03-19,76830.0,Bank Transfer
PAY-598158,INV-352647,2023-08-07,1107417.74,Bank Transfer
PAY-648633,INV-556374,2021-02-09,4500672.0,Cash
PAY-178020,INV-533073,2021-04-24,1402768.0,Cheque
PAY-368749,INV-891600,2022-05-15,1163636.38,Credit Card
PAY-831172,INV-328518,2023-09-16,2365802.3,UPI
PAY-217945,INV-328518,2023-10-14,2503876.7,UPI
PAY-962421,INV-364340,2023-03-25,672620.8,Cheque
PAY-436548,INV-136224,2019-05-15,1942128.0,Cheque
PAY-552094,INV-941940,2023-05-03,1647326.8,Bank Transfer
PAY-852246,INV-999878,2019-08-09,2246005.8,Cheque
PAY-281890,INV-925236,2023-03-12,10334.14,UPI
PAY-200996,INV-590111,2021-04-22,209932.52,Credit Card
PAY-715190,INV-670167,2020-08-14,600840.43,Cash
PAY-804065,INV-551758,2022-12-04,1615205.0,Cheque
PAY-464894,INV-613460,2020-08-28,4609942.0,Bank Transfer
PAY-455678,INV-106971,2023-02-23,860416.0,Cash
PAY-464585,INV-639225,2020-05-04,951655.21,Cash
PAY-358258,INV-639225,2020-06-05,1031577.19,Credit Card
PAY-415392,INV-568808,2022-03-05,1898859.0,Bank Transfer
PAY-301340,INV-727730,2019-12-18,1520550.2,Bank Transfer
PAY-883042,INV-596682,2022-07-17,480725.0,Cash
PAY-415260,INV-604221,2023-01-03,3532327.2,Cheque
PAY-642359,INV-145243,2022-10-05,807799.33,Credit Card
PAY-164362,INV-116030,2021-01-26,2088767.2,Cash
PAY-254236,INV-370681,2019-12-23,4056041.6,Cheque
PAY-379899,INV-155699,2020-01-23,2766384.0,UPI
PAY-896328,INV-833475,2020-12-06,1728.88,Cash
PAY-569173,INV-145719,2024-03-21,102542.0,UPI
PAY-125300,INV-458540,2021-01-21,161358.13,Cash
PAY-958300,INV-217328,2023-03-09,2527905.0,Bank Transfer
PAY-282813,INV-436323,2021-01-16,2693600.2,Cash
PAY-584508,INV-936213,2020-09-02,2949229.0,Cash
PAY-285778,INV-225013,2021-11-05,576087.59,Cheque
PAY-786098,INV-252015,2023-10-13,1202100.48,Credit Card
PAY-140136,INV-252015,2023-10-17,265712.52,Cash
PAY-792198,INV-921558,2023-11-07,3135224.0,Bank Transfer
PAY-341891,INV-737745,2023-12-03,2762791.33,Credit Card
PAY-267720,INV-588465,2022-05-27,1754325.63,UPI
PAY-523026,INV-561458,2020-06-17,1492994.2,Bank Transfer
PAY-460374,INV-279529,2022-01-28,542967.8,UPI
PAY-835224,INV-720533,2024-10-08,369319.02,Cheque
PAY-890918,INV-518861,2024-09-21,596844.91,Cheque
PAY-898756,INV-815100,2021-07-24,26508.69,Credit Card
PAY-758058,INV-815100,2021-06-06,19782.71,UPI
PAY-893287,INV-879351,2023-06-09,355978.94,Bank Transfer
PAY-561913,INV-295602,2020-12-19,1911229.0,Credit Card
PAY-196832,INV-664157,2023-04-06,2698656.2,Credit Card
PAY-287595,INV-557301,2021-12-26,2545106.0,Credit Card
PAY-555051,INV-316960,2024-04-10,1860044.6,Cash
PAY-311629,INV-574966,2023-10-27,1133137.85,Cheque
PAY-215823,INV-482095,2022-09-02,236981.93,Cheque
PAY-560079,INV-244339,2020-05-02,43804.68,Bank Transfer
PAY-329363,INV-244339,2020-04-22,229405.0,Cash
PAY-495838,INV-244339,2020-05-31,102742.32,Credit Card
PAY-110004,INV-746839,2019-11-17,270800.0,Credit Card
PAY-578646,INV-632014,2019-12-11,4100461.4,Cheque
PAY-911827,INV-822518,2019-07-10,1079625.57,UPI
PAY-623269,INV-917726,2019-04-17,2521872.6,Cheque
PAY-146357,INV-801491,2023-07-18,217835.23,Credit Card
PAY-813496,INV-487371,2024-01-10,807967.0,Credit Card
PAY-799403,INV-517839,2024-02-25,3977695.4,Cash
PAY-334652,INV-486040,2025-02-06,466575.89,Cash
PAY-438829,INV-486040,2024-12-25,252032.11,UPI
PAY-496865,INV-603879,2021-09-30,1557286.25,Bank Transfer
PAY-915525,INV-603879,2021-09-06,975945.95,Cheque
PAY-958714,INV-975160,2024-10-16,4124728.6,Cash
PAY-290876,INV-483390,2023-06-26,1550016.2,Cheque
PAY-609989,INV-990298,2023-09-22,1814149.5,Cash
PAY-273111,INV-327063,2019-09-27,13688.0,Credit Card
PAY-104327,INV-623660,2020-04-18,3224426.0,UPI
PAY-827478,INV-701674,2019-06-30,3395227.0,UPI
PAY-655149,INV-777754,2024-10-08,165312.62,UPI
PAY-693511,INV-777754,2024-10-30,316386.98,Cash
PAY-145942,INV-578894,2019-05-11,341403.39,Cash
PAY-268859,INV-578894,2019-05-25,1790180.61,Cash
PAY-105786,INV-913406,2022-11-05,2758653.0,Cash
PAY-811282,INV-230835,2021-04-07,223138.0,Cash
PAY-742859,INV-682592,2019-07-02,458097.0,Cash
PAY-485548,INV-719611,2022-02-25,693870.6,Credit Card
PAY-303143,INV-306092,2022-08-07,2952585.4,UPI
PAY-323547,INV-531267,2020-10-14,1885172.8,Cash
PAY-875278,INV-755556,2025-01-01,905088.0,Bank Transfer
PAY-893433,INV-506618,2023-02-24,1837657.6,Bank Transfer
PAY-780081,INV-222992,2021-07-19,1235175.92,UPI
PAY-535167,INV-989850,2019-07-27,773458.4,Bank Transfer
PAY-304138,INV-881898,2021-09-03,1186255.58,Credit Card
PAY-423751,INV-974624,2021-07-26,2991092.0,Bank Transfer
PAY-719390,INV-953143,2019-10-06,985282.4,Cash
PAY-945643,INV-838251,2020-05-17,267283.35,Credit Card
PAY-810331,INV-838251,2020-05-13,95852.65,Bank Transfer
PAY-508181,INV-332612,2021-10-30,194909.6,UPI
PAY-792734,INV-653431,2023-01-13,570860.0,UPI
PAY-997095,INV-468087,2021-06-10,315011.6,UPI
PAY-413865,INV-587209,2024-10-16,2892078.0,Cash
PAY-310072,INV-315477,2021-04-10,72830.55,UPI
PAY-390077,INV-315477,2021-03-25,971338.45,UPI
PAY-496334,INV-181328,2023-03-06,2904960.0,Bank Transfer
PAY-148686,INV-534070,2020-04-16,3643716.2,Bank Transfer
PAY-829494,INV-893828,2023-11-19,268442.67,Bank Transfer
PAY-804402,INV-893828,2023-11-20,577983.02,Cash
PAY-577055,INV-893828,2023-12-05,87014.31,Cheque
PAY-419830,INV-735201,2019-08-06,2004613.4,Cash
PAY-472592,INV-937330,2021-05-31,1021141.75,UPI
PAY-680177,INV-648058,2021-12-22,751266.0,Cheque
PAY-475902,INV-512649,2019-09-26,949806.19,Cash
PAY-379894,INV-512649,2019-09-12,618278.96,Credit Card
PAY-935573,INV-512649,2019-09-26,123552.25,Cash
PAY-438647,INV-539346,2023-10-26,1930583.4,Cheque
PAY-423952,INV-554462,2021-01-11,420480.0,Cheque
PAY-669781,INV-732063,2020-01-28,1302419.4,UPI
PAY-591536,INV-249800,2020-09-23,794757.0,UPI
PAY-574084,INV-342910,2021-09-26,40762.03,Credit Card
PAY-408510,INV-342910,2021-10-18,205382.57,Bank Transfer
PAY-552809,INV-894990,2022-10-30,5148.58,Cash
PAY-854901,INV-894990,2022-11-28,331763.81,Cheque
PAY-172885,INV-894990,2022-12-24,363299.62,UPI
PAY-833719,INV-408444,2021-06-11,60180.0,UPI
PAY-270352,INV-858979,2023-03-29,220411.2,Cheque
PAY-540804,INV-522598,2025-01-31,1018880.0,Bank Transfer
PAY-170276,INV-208135,2021-01-15,4047118.2,Cash
PAY-106513,INV-849408,2020-01-28,3186272.4,UPI
PAY-737747,INV-693879,2024-01-26,187974.0,Cheque
PAY-359815,INV-780459,2024-12-20,260352.0,Cheque
PAY-666594,INV-101945,2021-07-10,327063.73,Bank Transfer
PAY-289026,INV-729183,2019-04-05,977191.4,Bank Transfer
PAY-175491,INV-490111,2020-06-03,1431343.8,UPI
PAY-393235,INV-337235,2023-10-12,1379947.19,Credit Card
PAY-371695,INV-337235,2023-09-28,2866707.01,Cash
PAY-585793,INV-290232,2019-05-31,805904.61,Credit Card
PAY-220551,INV-413103,2024-07-13,5014378.0,Cheque
PAY-920686,INV-779847,2022-03-09,578547.77,Cash
PAY-884675,INV-779847,2022-02-14,482398.36,Cash
PAY-377514,INV-779847,2022-02-12,45192.66,Cheque
PAY-942311,INV-589715,2023-10-02,2926.4,Bank Transfer
PAY-508972,INV-964837,2021-09-19,3208559.0,Bank Transfer
PAY-440456,INV-622172,2023-03-02,540446.91,UPI
PAY-581776,INV-622172,2023-02-15,2352647.89,Credit Card
PAY-234309,INV-423685,2022-10-03,947390.0,Credit Card
PAY-536248,INV-714675,2022-03-31,279658.83,Credit Card
PAY-130025,INV-717549,2019-08-20,1526583.2,Bank Transfer
PAY-151690,INV-537897,2023-01-24,3977780.4,UPI
PAY-782430,INV-152301,2020-11-19,535452.21,Credit Card
PAY-470395,INV-392064,2019-07-26,530190.66,Bank Transfer
PAY-352626,INV-392064,2019-09-07,449227.54,Credit Card
PAY-104393,INV-780625,2023-09-17,2340089.6,UPI
PAY-647441,INV-598949,2021-06-01,5449616.0,Cheque
PAY-908920,INV-897884,2020-04-12,880233.0,Bank Transfer
PAY-865693,INV-266257,2019-12-14,3304008.4,Bank Transfer
PAY-506652,INV-231582,2023-02-15,451400.68,UPI
PAY-749498,INV-137139,2022-02-22,537357.0,Cheque
PAY-434952,INV-815550,2024-10-01,735038.38,Bank Transfer
PAY-376228,INV-815550,2024-09-07,507465.02,Cash
PAY-577984,INV-460804,2021-03-23,1151297.09,Credit Card
PAY-823851,INV-334235,2021-01-19,679724.8,Credit Card
PAY-564520,INV-336529,2023-07-08,1226764.0,Bank Transfer
PAY-621944,INV-764360,2022-01-11,570201.02,Cash
PAY-856127,INV-169117,2022-06-02,3026215.0,Cheque
PAY-395863,INV-761167,2021-05-22,1201355.0,Cheque
