so_id,order_quantity,order_line_count,order_sales_value,unique_products,order_value_category
SO-875046,5,1,295680.0,1,Very High
SO-875050,147,12,4581049.8,10,Very High
SO-875082,101,7,3518758.8,7,Very High
SO-875227,27,2,722816.0,2,Very High
SO-875282,91,8,966327.8,6,Very High
SO-875311,45,3,1589568.0,3,Very High
SO-875316,31,3,1023680.0,3,Very High
SO-875330,57,6,2860625.6,4,Very High
SO-875553,141,12,3358684.8,11,Very High
SO-875573,80,7,707675.0,5,Very High
SO-875593,9,2,5593.2,2,Medium
SO-875599,92,11,2985325.4,8,Very High
SO-875606,3,1,9408.0,1,Medium
SO-875612,36,4,1344384.6,4,Very High
SO-875638,26,2,175616.0,2,Very High
SO-875640,46,8,1042875.0,7,Very High
SO-875651,75,7,3623692.8,6,Very High
SO-875687,56,6,965424.2,5,Very High
SO-875719,104,8,3469232.2,8,Very High
SO-875729,46,5,1027192.8,5,Very High
SO-875742,20,3,63255.4,3,Very High
SO-875770,20,1,240720.0,1,Very High
SO-875912,96,9,2481019.4,9,Very High
SO-876069,46,6,827389.4,5,Very High
SO-876089,57,5,2659834.0,5,Very High
SO-876184,113,10,3357426.0,9,Very High
SO-876199,46,4,230705.6,4,Very High
SO-876207,31,2,315668.0,2,Very High
SO-876326,82,10,1836741.0,9,Very High
SO-876332,66,9,1528668.0,8,Very High
SO-876353,101,12,1751670.8,10,Very High
SO-876480,140,12,5059426.6,11,Very High
SO-876520,84,8,921149.4,8,Very High
SO-876573,92,9,1436649.6,8,Very High
SO-876595,53,4,1958528.0,4,Very High
SO-876631,51,6,1031424.0,6,Very High
SO-876681,100,10,3459599.8,10,Very High
SO-876690,108,11,1112019.4,11,Very High
SO-876875,63,5,1489812.4,5,Very High
SO-876881,111,10,2827531.4,9,Very High
SO-876891,36,2,737792.0,2,Very High
SO-876944,95,10,2939472.2,8,Very High
SO-876965,32,4,547006.0,4,Very High
SO-877046,133,11,1287960.4,9,Very High
SO-877049,88,9,1869281.2,8,Very High
SO-877057,38,7,2943215.2,7,Very High
SO-877169,10,2,255424.0,2,Very High
SO-877226,92,7,1788514.0,7,Very High
SO-877250,44,6,507372.6,4,Very High
SO-877277,114,11,1305147.0,9,Very High
SO-877364,12,1,20532.0,1,High
SO-877365,118,10,4779463.8,10,Very High
SO-877380,51,3,941724.8,3,Very High
SO-877457,65,6,2334616.4,6,Very High
SO-877473,28,4,1651072.0,4,Very High
SO-877504,47,5,540978.6,5,Very High
SO-877560,50,3,752900.0,3,Very High
SO-877582,44,7,447758.60000000003,6,Very High
SO-877618,98,10,3370681.8000000003,8,Very High
SO-877628,92,12,1287704.0,10,Very High
SO-877682,88,10,4773067.8,10,Very High
SO-877848,67,7,1957600.2000000002,6,Very High
SO-877969,101,10,1088829.0,10,Very High
SO-877974,74,6,1933511.0,6,Very High
SO-878014,1,1,13184.0,1,High
SO-878140,63,9,628119.0,9,Very High
SO-878188,63,7,823624.6,7,Very High
SO-878191,16,2,92072.8,2,Very High
SO-878326,66,9,1504797.0,9,Very High
SO-878392,52,3,264863.2,3,Very High
SO-878461,74,11,729833.8,10,Very High
SO-878517,38,4,980224.0,4,Very High
SO-878518,103,12,1683421.6,10,Very High
SO-878533,112,12,3803532.8,11,Very High
SO-878600,102,9,3352741.6,9,Very High
SO-878629,13,1,7976.8,1,Medium
SO-878637,120,10,381078.4,9,Very High
SO-878792,86,7,3412508.0,6,Very High
SO-878837,87,10,1135704.4,8,Very High
SO-878859,144,10,4496385.0,10,Very High
SO-878903,29,4,383368.60000000003,4,Very High
SO-878931,19,1,2030720.0,1,Very High
SO-878977,17,2,43447.6,2,High
SO-878988,53,4,2599758.0,4,Very High
SO-879059,48,9,534495.4,7,Very High
SO-879181,151,12,5800917.8,10,Very High
SO-879237,148,12,5658852.0,11,Very High
SO-879248,17,1,367744.0,1,Very High
SO-879329,48,6,957358.0,5,Very High
SO-879405,80,6,1844016.6,6,Very High
SO-879419,137,8,2963370.8,7,Very High
SO-879453,33,4,949760.0,3,Very High
SO-879601,33,3,1214320.4,3,Very High
SO-879626,131,11,2621526.0,8,Very High
SO-879695,50,3,2693120.0,3,Very High
SO-879731,13,3,244741.6,3,Very High
SO-879814,61,6,1300303.0,5,Very High
SO-879896,100,9,2186416.0,7,Very High
SO-880023,36,5,531352.4,5,Very High
SO-880049,7,1,64841.0,1,Very High
SO-880067,43,7,398164.4,6,Very High
SO-880094,23,3,266769.2,3,Very High
SO-880170,20,3,119658.8,3,Very High
SO-880174,115,10,1866379.8,7,Very High
SO-880185,25,2,93060.0,2,Very High
SO-880217,21,3,768800.0,3,Very High
SO-880238,68,8,564295.6,7,Very High
SO-880245,79,6,2078702.6,5,Very High
SO-880246,100,10,3270190.4,7,Very High
SO-880279,6,1,10266.0,1,High
SO-880323,106,9,2253045.6,8,Very High
SO-880364,89,7,1611535.6,7,Very High
SO-880367,61,4,1017792.0,4,Very High
SO-880462,18,3,390555.0,2,Very High
SO-880475,29,4,545184.0,4,Very High
SO-880544,88,7,3035810.0,5,Very High
SO-880562,46,6,740285.2,6,Very High
SO-880838,115,11,3194913.4,9,Very High
SO-880919,19,2,83279.0,2,Very High
SO-880920,135,11,2140393.8,9,Very High
SO-881168,79,9,2720511.6,9,Very High
SO-881187,34,3,534970.0,3,Very High
SO-881197,88,8,3985443.0,7,Very High
SO-881252,19,1,16142.4,1,High
SO-881271,81,10,1011341.2,10,Very High
SO-881320,111,11,1745592.7999999998,10,Very High
SO-881376,44,5,666715.0,4,Very High
SO-881403,30,2,277890.0,1,Very High
SO-881411,58,7,961523.0,4,Very High
SO-881437,60,8,1006455.2,8,Very High
SO-881498,60,10,1755527.6,9,Very High
SO-881631,67,7,648463.2000000001,6,Very High
SO-881657,5,1,13275.0,1,High
SO-881684,10,1,5664.0,1,Medium
SO-881688,10,2,312192.0,2,Very High
SO-881758,138,11,495597.8,9,Very High
SO-881802,87,10,1994301.0,9,Very High
SO-881813,103,9,2422679.6,8,Very High
SO-881882,131,11,4760148.4,9,Very High
SO-881961,41,4,360747.2,4,Very High
SO-881990,84,7,3685654.0,6,Very High
SO-882056,96,9,2463408.0,8,Very High
SO-882057,13,3,821888.0,3,Very High
SO-882152,31,7,331693.8,7,Very High
SO-882238,48,5,1964160.0,5,Very High
SO-882242,20,2,1230464.0,2,Very High
SO-882271,97,8,2276218.0,8,Very High
SO-882277,11,2,122078.0,2,Very High
SO-882355,66,9,1280766.8,8,Very High
SO-882414,30,3,2852916.0,2,Very High
SO-882514,88,8,1800399.6,6,Very High
SO-882523,112,12,2649291.6,11,Very High
SO-882629,97,10,1703564.2,9,Very High
SO-882630,155,11,3778115.4,9,Very High
SO-882632,61,6,1013830.0,6,Very High
SO-882767,10,1,92630.0,1,Very High
SO-882773,58,6,285394.6,5,Very High
SO-882894,122,9,3218313.8000000003,8,Very High
SO-882920,121,11,1035340.6,7,Very High
SO-882952,41,8,547802.4,7,Very High
SO-882987,89,10,2783800.5999999996,7,Very High
SO-883162,49,5,2832434.0,5,Very High
SO-883226,87,10,1675549.8,7,Very High
SO-883246,93,8,2916752.6,7,Very High
SO-883317,1,1,152320.0,1,Very High
SO-883327,51,4,905372.2,4,Very High
SO-883344,12,2,17700.0,1,High
SO-883373,35,4,100148.0,3,Very High
SO-883407,93,10,1597391.6,9,Very High
SO-883415,103,11,1997639.6,9,Very High
SO-883432,111,10,4793571.8,9,Very High
SO-883508,35,5,237908.0,5,Very High
SO-883661,30,4,32460.6,4,High
SO-883676,97,12,2764433.1999999997,10,Very High
SO-883718,65,7,1219523.8,6,Very High
SO-883859,66,8,3392605.8000000003,8,Very High
SO-883884,5,1,46315.0,1,High
SO-883933,88,9,1194793.6,8,Very High
SO-883980,58,4,1144597.6,4,Very High
SO-884003,86,8,2969976.6,7,Very High
SO-884076,38,4,730595.2,4,Very High
SO-884215,8,1,21240.0,1,High
SO-884221,89,7,3976803.8,7,Very High
SO-884235,10,2,130072.0,2,Very High
SO-884248,82,9,2903631.0,8,Very High
SO-884286,31,5,718608.0,5,Very High
SO-884306,56,6,1731140.0,6,Very High
SO-884409,99,10,2573424.0,8,Very High
SO-884433,85,8,2855451.2,6,Very High
SO-884442,53,4,964608.0,4,Very High
SO-884456,53,6,2310229.0,5,Very High
SO-884466,88,8,1158189.6,8,Very High
SO-884565,81,9,2027037.0,7,Very High
SO-884773,20,2,72983.0,2,Very High
SO-884776,16,4,446654.0,4,Very High
SO-884792,40,4,768018.0,4,Very High
SO-884801,136,11,6336837.2,10,Very High
SO-884851,98,11,1343306.4,8,Very High
SO-884866,20,2,127104.0,2,Very High
SO-884879,101,10,3727268.2,10,Very High
SO-884885,99,10,1587729.4,8,Very High
SO-884904,189,12,4274821.0,8,Very High
SO-884950,71,8,3153188.0,7,Very High
SO-885022,89,9,4475235.0,7,Very High
SO-885034,42,3,1402565.0,3,Very High
SO-885037,101,11,2048330.0,10,Very High
SO-885104,68,8,2485414.2,7,Very High
SO-885144,69,5,272285.0,5,Very High
SO-885177,59,7,3221636.8,6,Very High
SO-885178,50,4,87948.4,4,Very High
SO-885221,32,4,15694.0,3,High
SO-885222,82,7,2538988.6,7,Very High
SO-885259,73,9,2232577.6,9,Very High
SO-885322,4,1,6844.0,1,Medium
SO-885411,46,3,1184082.0,3,Very High
SO-885521,110,11,3778739.4000000004,11,Very High
SO-885526,149,12,1744725.6,10,Very High
SO-885567,36,3,283201.0,3,Very High
SO-885568,118,10,5235631.8,7,Very High
SO-885619,114,10,2599875.0,9,Very High
SO-885746,52,4,295867.2,3,Very High
SO-885822,133,12,3728324.6,8,Very High
SO-885835,147,11,3406488.0,8,Very High
SO-885845,32,6,807619.2,6,Very High
SO-885893,90,8,1705383.0,7,Very High
SO-885900,18,3,1270272.0,3,Very High
SO-885913,61,4,2210177.0,4,Very High
SO-885935,148,12,2247372.4,11,Very High
SO-885949,83,9,1150733.0,7,Very High
SO-885997,84,9,741564.0,7,Very High
SO-886051,104,8,1880080.0,7,Very High
SO-886106,19,1,32509.0,1,High
SO-886144,117,10,4435280.0,8,Very High
SO-886160,68,7,1186165.4,7,Very High
SO-886161,83,9,1204623.0,7,Very High
SO-886171,131,12,3973525.4,11,Very High
SO-886223,113,10,1403577.2,8,Very High
SO-886276,61,7,1681621.8,6,Very High
SO-886309,95,9,1285021.0,8,Very High
SO-886332,25,2,744960.0,2,Very High
SO-886372,58,6,1617905.8,6,Very High
SO-886403,23,2,108191.0,2,Very High
SO-886454,123,12,1629158.6,10,Very High
SO-886459,33,3,1456029.0,3,Very High
SO-886471,19,1,967936.0,1,Very High
SO-886533,90,10,635707.0,9,Very High
SO-886572,38,5,168884.8,5,Very High
SO-886577,25,4,256427.2,4,Very High
SO-886633,10,1,120360.0,1,Very High
SO-886689,74,9,2149909.0,8,Very High
SO-886729,119,9,5926978.0,8,Very High
SO-886732,113,9,3099047.6,7,Very High
SO-886838,56,5,280589.4,5,Very High
SO-886952,62,8,1273019.2,7,Very High
SO-886987,53,4,2918363.0,4,Very High
SO-887035,51,4,1370697.0,4,Very High
SO-887318,118,12,2055041.8,11,Very High
SO-887377,40,3,202081.4,3,Very High
SO-887387,48,5,540861.8,5,Very High
SO-887398,142,12,3343959.0,10,Very High
SO-887420,106,11,1600137.8,9,Very High
SO-887435,119,11,1469334.4,9,Very High
SO-887484,144,12,1774615.2,11,Very High
SO-887505,88,9,1269500.0,8,Very High
SO-887585,36,3,307661.4,3,Very High
SO-887670,116,10,1591473.4,9,Very High
SO-887716,89,8,5561559.0,7,Very High
SO-887727,94,7,1116144.5999999999,7,Very High
SO-887823,59,9,1975963.0,8,Very High
SO-887930,3,1,43392.0,1,High
SO-887937,80,9,1070655.2,9,Very High
SO-888032,57,6,1436114.0,5,Very High
SO-888117,58,6,1966896.6,5,Very High
SO-888180,16,2,402688.0,2,Very High
SO-888301,105,10,1863227.2,8,Very High
SO-888306,87,11,1893211.0,10,Very High
SO-888310,27,2,1229056.0,2,Very High
SO-888328,93,7,776268.8,6,Very High
SO-888371,67,7,956050.0,7,Very High
SO-888394,27,3,211524.0,3,Very High
SO-888463,12,1,198912.0,1,Very High
SO-888500,93,6,1484896.4,6,Very High
SO-888512,121,9,4125259.8,6,Very High
SO-888577,86,9,2795480.0,8,Very High
SO-888605,149,12,5408813.4,11,Very High
SO-888618,84,9,1993293.0,7,Very High
SO-888768,72,7,2715034.2,7,Very High
SO-888788,50,7,1302419.4,6,Very High
SO-888797,42,3,966864.0,3,Very High
SO-888867,115,10,3433091.2,10,Very High
SO-888919,13,1,580736.0,1,Very High
SO-889017,64,6,704776.0,5,Very High
SO-889032,62,6,432915.6,6,Very High
SO-889043,47,4,155718.6,4,Very High
SO-889069,36,4,834368.0,3,Very High
SO-889080,61,7,1256374.0,7,Very High
SO-889137,135,9,4757907.0,7,Very High
SO-889140,15,1,529920.0,1,Very High
SO-889162,85,8,1242218.6,7,Very High
SO-889209,78,7,791535.8,7,Very High
SO-889245,34,3,261347.0,3,Very High
SO-889299,124,12,5181639.4,11,Very High
SO-889305,12,1,55932.0,1,Very High
SO-889322,26,3,241653.0,3,Very High
SO-889324,28,3,209805.0,3,Very High
SO-889340,82,8,991082.8,6,Very High
SO-889407,80,7,3497204.0,5,Very High
SO-889434,115,12,1638595.0,11,Very High
SO-889526,35,2,943872.0,2,Very High
SO-889570,98,9,2976620.8,9,Very High
SO-889593,16,1,265216.0,1,Very High
SO-889628,87,8,3641590.4,8,Very High
SO-889675,59,6,314574.4,6,Very High
SO-889731,53,4,1901228.8,4,Very High
SO-889752,78,8,1752186.0,7,Very High
SO-889755,21,3,479616.0,3,Very High
SO-889773,25,2,234687.2,2,Very High
SO-889935,82,5,4805664.0,5,Very High
SO-889983,140,12,1684919.8,9,Very High
SO-890075,74,5,761764.0,5,Very High
SO-890084,124,10,4275800.4,10,Very High
SO-890123,27,4,224788.0,4,Very High
SO-890136,17,4,556650.0,4,Very High
SO-890139,117,10,2389284.8,7,Very High
SO-890173,15,1,764160.0,1,Very High
SO-890193,80,7,3648525.0,7,Very High
SO-890208,23,3,943422.0,2,Very High
SO-890210,51,7,1391399.0,7,Very High
SO-890277,76,10,1778992.0,7,Very High
SO-890360,86,8,3972858.6,8,Very High
SO-890374,58,5,1632152.2,5,Very High
SO-890434,12,1,16284.0,1,High
SO-890437,58,5,481500.0,5,Very High
SO-890601,70,6,618463.4,6,Very High
SO-890652,62,9,1138723.6,9,Very High
SO-890676,28,4,496470.0,3,Very High
SO-890695,96,9,322620.4,8,Very High
SO-890722,70,5,509120.0,4,Very High
SO-890761,72,6,1769291.2,6,Very High
SO-890880,109,8,2038304.2000000002,8,Very High
SO-890891,58,8,1213635.6,8,Very High
SO-890947,49,4,1730535.2,4,Very High
SO-891003,23,2,1091328.0,2,Very High
SO-891018,80,7,390339.8,5,Very High
SO-891152,140,11,4512128.0,8,Very High
SO-891156,118,10,2893094.8,7,Very High
SO-891182,135,12,3691040.0,9,Very High
SO-891184,32,4,484396.8,4,Very High
SO-891201,99,10,4255111.0,9,Very High
SO-891334,102,11,1384083.2,9,Very High
SO-891509,57,4,1183250.0,4,Very High
SO-891516,32,3,310218.6,3,Very High
SO-891545,44,3,1353088.0,3,Very High
SO-891597,44,6,858026.6,6,Very High
SO-891674,26,2,1455616.0,2,Very High
SO-891771,35,4,353619.2,4,Very High
SO-891820,39,4,1023228.0,4,Very High
SO-891864,26,2,1196035.0,2,Very High
SO-891903,20,2,39736.4,2,High
SO-891909,100,10,2910755.2,9,Very High
SO-891933,76,6,3349193.0,6,Very High
SO-891982,100,10,4098222.4,9,Very High
SO-891997,97,8,2534063.8,8,Very High
SO-892052,28,3,436992.0,2,Very High
SO-892079,104,9,1363969.8,9,Very High
SO-892119,117,11,4601338.4,10,Very High
SO-892152,37,2,2048768.0,2,Very High
SO-892157,31,4,602035.2,4,Very High
SO-892161,121,12,2850480.8,9,Very High
SO-892186,69,7,3240432.4,5,Very High
SO-892190,130,11,1089439.8,10,Very High
SO-892271,15,1,324480.0,1,Very High
SO-892354,32,2,351225.6,2,Very High
SO-892422,112,11,1862696.4,9,Very High
SO-892423,46,5,1521448.0,5,Very High
SO-892474,32,4,515421.0,4,Very High
SO-892478,19,2,283264.0,2,Very High
SO-892540,98,12,884695.0,9,Very High
SO-892559,53,4,1226283.6,4,Very High
SO-892583,50,3,1096223.2,3,Very High
SO-892637,34,3,1166080.0,3,Very High
SO-892660,6,2,9204.0,2,Medium
SO-892719,35,3,532701.0,3,Very High
SO-892756,24,3,927258.0,3,Very High
SO-892760,171,12,7201697.0,8,Very High
SO-892761,71,8,1130371.0,7,Very High
SO-892765,38,5,141128.0,4,Very High
SO-892785,92,8,2573076.0,7,Very High
SO-892800,60,6,967672.8,6,Very High
SO-892888,68,6,1013660.8,5,Very High
SO-892973,67,5,204412.6,5,Very High
SO-893023,46,5,1764380.0,4,Very High
SO-893100,114,12,6626154.6,9,Very High
SO-893168,114,10,3078908.0,6,Very High
SO-893173,83,12,1798866.0,11,Very High
SO-893193,13,1,171392.0,1,Very High
SO-893215,19,1,2030720.0,1,Very High
SO-893216,93,7,2958315.0,6,Very High
SO-893272,35,3,3046528.0,3,Very High
SO-893393,113,10,2421688.4,10,Very High
SO-893487,112,9,3824982.4,8,Very High
SO-893499,84,7,752320.0,5,Very High
SO-893509,86,8,2593641.0,7,Very High
SO-893522,62,5,492311.0,5,Very High
SO-893620,67,7,3063795.6,7,Very High
SO-893723,11,1,16225.0,1,High
SO-893747,121,12,2713448.6,8,Very High
SO-893759,105,10,3576168.8,9,Very High
SO-893763,20,1,263680.0,1,Very High
SO-893805,126,9,3646150.4,7,Very High
SO-893829,77,9,1261973.0,7,Very High
SO-893861,26,4,587392.0,4,Very High
SO-893893,49,4,198572.2,4,Very High
SO-894030,14,1,18998.0,1,High
SO-894042,58,6,3573609.6,6,Very High
SO-894140,74,6,1275758.0,6,Very High
SO-894151,36,6,362872.4,6,Very High
SO-894178,86,10,1667921.4,8,Very High
SO-894201,64,9,3225691.0,9,Very High
SO-894246,33,4,406991.0,4,Very High
SO-894295,87,11,3118346.2,8,Very High
SO-894328,82,6,2538377.6,6,Very High
SO-894521,23,2,316407.2,2,Very High
SO-894526,36,4,254234.4,4,Very High
SO-894655,21,2,182640.0,2,Very High
SO-894733,36,5,1277594.8,4,Very High
SO-894737,90,9,1094644.0,8,Very High
SO-894759,83,7,552254.6,5,Very High
SO-894894,107,9,3068056.2,7,Very High
SO-894947,104,8,1793120.4,7,Very High
SO-894991,82,6,2153155.2,6,Very High
SO-895025,46,5,863456.0,4,Very High
SO-895028,86,8,2675564.0,6,Very High
SO-895060,40,4,855411.0,3,Very High
SO-895089,9,1,458496.0,1,Very High
SO-895099,105,11,1620226.6,10,Very High
SO-895125,99,9,1684245.2,8,Very High
SO-895141,93,10,2020665.4,10,Very High
SO-895228,110,11,964535.0,8,Very High
SO-895262,101,8,1734704.2,7,Very High
SO-895278,18,2,161962.0,2,Very High
SO-895282,87,9,2318177.0,9,Very High
SO-895289,72,6,518270.2,5,Very High
SO-895317,49,5,568654.2,5,Very High
SO-895488,22,3,181127.2,3,Very High
SO-895516,65,6,1763003.6,6,Very High
SO-895540,72,6,976683.4,6,Very High
SO-895689,47,6,773775.0,6,Very High
SO-895805,87,7,3347801.0,7,Very High
SO-895919,23,2,119037.0,2,Very High
SO-895943,38,5,119640.2,5,Very High
SO-896125,175,12,4547321.0,12,Very High
SO-896184,102,9,1645575.6,9,Very High
SO-896240,124,8,4436778.0,7,Very High
SO-896322,17,1,9628.8,1,Medium
SO-896334,76,5,262140.8,5,Very High
SO-896381,64,7,1718917.2,7,Very High
SO-896386,76,6,634111.0,5,Very High
SO-896419,121,8,1803284.2,8,Very High
SO-896425,25,3,287296.0,3,Very High
SO-896459,43,5,303119.2,4,Very High
SO-896618,54,7,1278416.6,5,Very High
SO-896718,95,8,1783829.6,7,Very High
SO-896725,110,10,4106534.6,10,Very High
SO-896746,41,5,348622.8,4,Very High
SO-896755,82,8,1079817.0,8,Very High
SO-896756,17,1,1816960.0,1,Very High
SO-896831,93,9,3539657.2,8,Very High
SO-896883,31,3,991237.2,2,Very High
SO-896936,40,6,1061522.2,6,Very High
SO-897022,43,4,1181440.0,3,Very High
SO-897089,18,1,15292.8,1,High
SO-897112,96,8,1173611.2,6,Very High
SO-897135,47,4,61596.0,4,Very High
SO-897140,73,8,1978749.4,6,Very High
SO-897144,102,10,893354.0,7,Very High
SO-897155,37,3,1231936.0,3,Very High
SO-897224,68,11,1350723.6,10,Very High
SO-897233,63,11,2806553.4,10,Very High
SO-897387,32,4,206137.0,4,Very High
SO-897481,41,4,358353.0,3,Very High
SO-897486,85,8,1318063.2,8,Very High
SO-897488,70,7,975224.0,5,Very High
SO-897499,93,10,1198766.8,10,Very High
SO-897561,10,3,131252.0,3,Very High
SO-897634,2,1,1227.2,1,Low
SO-897647,58,7,2406821.4,6,Very High
SO-897651,95,11,1829064.6,9,Very High
SO-897691,134,10,1374118.8,9,Very High
SO-897704,31,4,312150.0,3,Very High
SO-897788,48,4,1786945.2,4,Very High
SO-897836,7,1,133504.0,1,Very High
SO-898018,100,10,2854019.0,8,Very High
SO-898076,10,1,17110.0,1,High
SO-898077,128,12,3132095.4,10,Very High
SO-898139,125,12,1142341.2,8,Very High
SO-898177,40,3,1346752.0,2,Very High
SO-898194,121,12,4471580.2,10,Very High
SO-898224,32,3,101439.6,3,Very High
SO-898229,54,7,1058349.4,7,Very High
SO-898235,65,8,2432682.2,8,Very High
SO-898249,9,2,146048.0,2,Very High
SO-898302,8,2,309086.0,2,Very High
SO-898304,38,3,626718.0,3,Very High
SO-898309,51,3,676255.0,3,Very High
SO-898312,37,5,420663.0,4,Very High
SO-898324,1,1,35328.0,1,High
SO-898327,92,8,2416532.0,7,Very High
SO-898345,2,1,33152.0,1,High
SO-898413,28,2,18596.8,2,High
SO-898418,15,1,10266.0,1,High
SO-898480,98,9,1916579.6,8,Very High
SO-898483,47,6,844822.4,5,Very High
SO-898498,53,5,2662096.8,5,Very High
SO-898537,28,6,445150.0,6,Very High
SO-898543,33,4,362056.0,4,Very High
SO-898571,14,1,827904.0,1,Very High
SO-898574,52,3,3588928.0,3,Very High
SO-898708,34,4,876135.0,4,Very High
SO-898722,69,11,1904135.6,9,Very High
SO-898729,134,11,2757055.0,8,Very High
SO-898732,101,8,1107938.2,5,Very High
SO-898792,57,8,1455720.8,8,Very High
SO-898822,20,3,1161054.0,3,Very High
SO-898829,99,7,1267607.8,6,Very High
SO-898921,108,10,3130475.6,9,Very High
SO-898926,39,4,2658112.0,3,Very High
SO-898931,71,8,1351068.0,6,Very High
SO-898937,82,9,2495259.2,6,Very High
SO-898958,12,1,6796.8,1,Medium
SO-898969,61,6,607365.8,6,Very High
SO-898983,116,9,2024894.0,9,Very High
SO-899089,74,8,1475316.0,7,Very High
SO-899148,38,3,1831296.0,3,Very High
SO-899176,81,8,3114118.8,8,Very High
SO-899307,96,11,3593120.2,10,Very High
SO-899312,62,7,678038.2,6,Very High
SO-899449,4,1,112128.0,1,Very High
SO-899483,15,1,887040.0,1,Very High
SO-899508,70,9,960839.4,8,Very High
SO-899527,81,7,268495.6,6,Very High
SO-899537,50,7,510436.0,7,Very High
SO-899582,95,6,2332635.0,6,Very High
SO-899630,79,10,2020194.4,10,Very High
SO-899641,70,5,3011355.0,5,Very High
SO-899670,49,4,2021215.0,4,Very High
SO-899716,130,9,1450337.8,7,Very High
SO-899793,49,3,2220420.0,3,Very High
SO-899804,111,10,2645699.6,9,Very High
SO-899837,75,6,2012561.0,5,Very High
SO-899916,73,8,1875468.0,7,Very High
SO-899924,15,1,22125.0,1,High
SO-899999,138,10,8435794.2,8,Very High
SO-900011,22,3,24024.8,3,High
SO-900058,72,7,1464840.2,7,Very High
SO-900068,59,5,1605360.0,5,Very High
SO-900260,75,8,1527316.0,7,Very High
SO-900264,12,1,1827840.0,1,Very High
SO-900282,136,12,1836036.8,8,Very High
SO-900318,51,6,296355.0,6,Very High
SO-900550,117,11,3348316.6,9,Very High
SO-900572,84,8,1920299.0,8,Very High
SO-900599,82,7,3994112.0,6,Very High
SO-900728,40,3,137278.0,2,Very High
SO-900841,10,1,5664.0,1,Medium
SO-900905,61,4,1269104.0,4,Very High
SO-900942,40,6,1414339.0,6,Very High
SO-900951,93,9,3108866.4,7,Very High
SO-901014,116,9,4506575.2,9,Very High
SO-901027,64,6,2094180.4,6,Very High
SO-901087,152,12,2040274.4,10,Very High
SO-901143,104,12,2687392.4,8,Very High
